timestamp;price_buy_00;price_sell_00;actual_consumption;actual_pv;load_00;pv_00
2014-08-28T21:30:00+03:00;0.049;0.031;81176.13068907519;6.40276875;83386.19700819644;0.0
2014-08-28T21:45:00+03:00;0.049;0.031;80605.61796284713;0.0;66806.07729226041;0.0
2014-08-28T22:00:00+03:00;0.049;0.031;77078.0049262163;0.0;74941.44795106987;210.2407474583273
2014-08-28T22:15:00+03:00;0.049;0.031;74512.77719427338;0.0;64251.26503443356;177.67553776939965
2014-08-28T22:30:00+03:00;0.049;0.031;63425.49061987503;0.0;63461.184833046944;191.83043742833053
2014-08-28T22:45:00+03:00;0.049;0.031;61202.546529021805;0.0;61154.758439622354;493.40860482020935
2014-08-28T23:00:00+03:00;0.049;0.031;50895.44590555453;0.0;50488.13948803617;59.37425442638615
2014-08-28T23:15:00+03:00;0.049;0.031;57778.1904571408;0.0;59234.60475552861;246.66811288553856
2014-08-28T23:30:00+03:00;0.049;0.031;57873.04929540049;0.0;54768.555994803086;0.0
2014-08-28T23:45:00+03:00;0.049;0.031;58009.19892223656;0.0;54888.46390468472;0.0
2014-08-29T00:00:00+03:00;0.049;0.031;49886.8309140925;0.0;53779.721405316064;0.0
2014-08-29T00:15:00+03:00;0.049;0.031;52442.00088978656;0.0;51259.68745049348;0.0
2014-08-29T00:30:00+03:00;0.049;0.031;58070.32528576098;0.0;56384.320757969246;0.0
2014-08-29T00:45:00+03:00;0.049;0.031;54768.20194538956;0.0;56252.30377963936;0.0
2014-08-29T01:00:00+03:00;0.031;0.031;48170.81373461365;0.0;49820.842974933454;0.0
2014-08-29T01:15:00+03:00;0.031;0.031;51985.80266152028;0.0;52966.854908612;164.02873894350182
2014-08-29T01:30:00+03:00;0.031;0.031;54784.7782474379;0.0;52854.643894679306;36.382261512380936
2014-08-29T01:45:00+03:00;0.031;0.031;52948.42791267935;0.0;53200.54279604822;118.91307366389424
2014-08-29T02:00:00+03:00;0.031;0.031;52441.540992383525;0.0;53944.09599006143;173.75238095461307
2014-08-29T02:15:00+03:00;0.031;0.031;52816.17741599942;0.0;52175.33126539295;0.0
2014-08-29T02:30:00+03:00;0.031;0.031;58031.81387714206;0.0;56127.41394119941;140.97592164216118
2014-08-29T02:45:00+03:00;0.031;0.031;50347.74808962462;0.0;53239.66120531666;0.0
2014-08-29T03:00:00+03:00;0.031;0.031;53848.147197319646;0.0;53653.32610128546;0.0
2014-08-29T03:15:00+03:00;0.031;0.031;54139.56218652642;0.0;53174.63936337319;39.05819630978978
2014-08-29T03:30:00+03:00;0.031;0.031;53296.47026907657;0.0;53558.43792324542;0.0
2014-08-29T03:45:00+03:00;0.031;0.031;52245.02483251498;0.0;53945.2627512454;61.951055694159
2014-08-29T04:00:00+03:00;0.031;0.031;57489.214923724016;0.0;55523.344042631055;0.0
2014-08-29T04:15:00+03:00;0.031;0.031;52801.72064111287;0.0;53144.637309208185;0.0
