timestamp;price_buy_00;price_sell_00;actual_consumption;actual_pv;load_00;pv_00
2014-11-07T19:45:00+03:00;0.083;0.031;130807.11475398856;0.0;129025.16827388229;81.99132042092386
2014-11-07T20:00:00+03:00;0.153;0.031;134219.47426931;0.0;132355.078487689;368.0199193376952
2014-11-07T20:15:00+03:00;0.153;0.031;131660.20463281893;0.0;129807.0164940184;0.0
2014-11-07T20:30:00+03:00;0.153;0.031;134219.47426931;0.0;132293.95075714405;0.0
2014-11-07T20:45:00+03:00;0.153;0.031;136778.7439058011;0.0;134778.4738411575;0.0
2014-11-07T21:00:00+03:00;0.153;0.031;136210.0173199142;0.0;134185.48380647812;0.0
2014-11-07T21:15:00+03:00;0.153;0.031;133650.7476834231;0.0;131635.43375831554;4.86911987874029
2014-11-07T21:30:00+03:00;0.153;0.031;133366.38439047965;0.0;131320.70291042188;143.81530858063292
2014-11-07T21:45:00+03:00;0.153;0.031;129100.93499632784;0.0;127094.89222902176;16.986102132361427
2014-11-07T22:00:00+03:00;0.083;0.031;126257.30206689332;0.0;124266.48821162593;0.0
2014-11-07T22:15:00+03:00;0.083;0.031;104645.69180319086;0.0;103018.22602956118;0.0
2014-11-07T22:30:00+03:00;0.083;0.031;100664.60570198252;0.0;99081.54785906184;0.0
2014-11-07T22:45:00+03:00;0.083;0.031;109764.23107617303;0.0;107975.73701753867;8.596728079337971
2014-11-07T23:00:00+03:00;0.083;0.031;107773.68802556884;0.0;105989.15571187506;116.40307501895434
2014-11-07T23:15:00+03:00;0.083;0.031;118010.76657153314;0.0;115985.8020406462;0.0
2014-11-07T23:30:00+03:00;0.083;0.031;122844.94255157188;0.0;120679.9955612783;0.0
2014-11-07T23:45:00+03:00;0.083;0.031;129100.93499632784;0.0;126760.55176780408;0.0
2014-11-08T00:00:00+03:00;0.083;0.031;140759.83000700944;0.0;138121.5897946728;0.0
2014-11-08T00:15:00+03:00;0.083;0.031;134503.83756225347;0.0;131944.24413757812;6.472525909715122
2014-11-08T00:30:00+03:00;0.083;0.031;138769.28695640527;0.0;136058.02591353375;69.8853299965816
2014-11-08T00:45:00+03:00;0.083;0.031;131091.47804693202;0.0;128493.09309193784;0.0
2014-11-08T01:00:00+03:00;0.053;0.031;121138.76279391116;0.0;118711.40877608037;0.0
2014-11-08T01:15:00+03:00;0.053;0.031;103223.8753384736;0.0;101165.27211677626;0.0
2014-11-08T01:30:00+03:00;0.053;0.031;105214.41838907776;0.0;103057.05550220236;0.0
2014-11-08T01:45:00+03:00;0.053;0.031;109195.50449028613;0.0;106884.68037870864;58.5524976201702
2014-11-08T02:00:00+03:00;0.053;0.031;114314.04376326827;0.0;111812.7231546508;82.08699243368127
2014-11-08T02:15:00+03:00;0.053;0.031;117157.6766927028;0.0;114515.69941203132;0.0
2014-11-08T02:30:00+03:00;0.053;0.031;123129.30584451531;0.0;120254.52838999292;0.0
2014-11-08T02:45:00+03:00;0.053;0.031;124835.48560217604;0.0;121833.45933620412;0.0
2014-11-08T03:00:00+03:00;0.053;0.031;123413.66913745875;0.0;120366.49402002242;0.0
2014-11-08T03:15:00+03:00;0.053;0.031;125119.84889511947;0.0;121932.86922253323;0.0
2014-11-08T03:30:00+03:00;0.053;0.031;118863.85645036351;0.0;115769.8771648127;0.0
2014-11-08T03:45:00+03:00;0.053;0.031;116020.223520929;0.0;112918.42091174956;0.0
2014-11-08T04:00:00+03:00;0.053;0.031;119432.58303625043;0.0;116120.64616499036;0.0
2014-11-08T04:15:00+03:00;0.053;0.031;118863.85645036351;0.0;115460.4792362576;0.0
2014-11-08T04:30:00+03:00;0.053;0.031;117726.40327858971;0.0;114244.89075267928;0.3925946107207983
2014-11-08T04:45:00+03:00;0.053;0.031;118579.49315742007;0.0;114943.17340276888;0.4523979522113448
2014-11-08T05:00:00+03:00;0.053;0.031;117442.03998564625;0.0;113713.1696168144;0.4523979522113448
2014-11-08T05:15:00+03:00;0.053;0.031;121991.85267274152;0.0;117944.57141714323;0.4523979522113448
2014-11-08T05:30:00+03:00;0.053;0.031;120854.3995009677;0.0;116690.72512201645;0.4523979522113448
2014-11-08T05:45:00+03:00;0.053;0.031;114314.04376326827;0.0;110249.39777426489;0.4523979522113448
2014-11-08T06:00:00+03:00;0.053;0.031;105214.41838907776;0.0;101368.6845472564;0.4523979522113448
2014-11-08T06:15:00+03:00;0.053;0.031;98958.4259443218;0.0;95222.24931172476;0.4523979522113448
2014-11-08T06:30:00+03:00;0.053;0.031;100664.60570198252;0.0;96669.26924127796;0.4523979522113448
2014-11-08T06:45:00+03:00;0.053;0.031;105214.41838907776;0.0;100791.8244709832;0.4523979522113448
2014-11-08T07:00:00+03:00;0.053;0.031;106920.59814673848;0.0;102175.43719307784;0.4523979522113448
2014-11-08T07:15:00+03:00;0.053;0.031;113460.95388443791;0.0;108088.8197812573;0.4523979522113448
2014-11-08T07:30:00+03:00;0.053;0.031;119148.21974330697;0.0;113125.53270118224;0.4523979522113448
2014-11-08T07:45:00+03:00;0.053;0.031;119432.58303625043;0.0;113015.70534818394;0.4523979522113448
2014-11-08T08:00:00+03:00;0.053;0.031;122844.94255157188;0.0;115772.78238327953;0.4523979522113448
2014-11-08T08:15:00+03:00;0.053;0.031;120570.03620802426;0.0;113155.21505225016;0.4523979522113448
2014-11-08T08:30:00+03:00;0.053;0.031;123982.39572334567;0.0;115734.71451594884;0.4523979522113448
2014-11-08T08:45:00+03:00;0.053;0.031;126826.02865278024;0.0;117654.07126731412;0.4523979522113448
2014-11-08T09:00:00+03:00;0.083;0.031;100664.60570198252;0.0;93037.145186092;0.4523979522113448
2014-11-08T09:15:00+03:00;0.083;0.031;44360.67369917873;0.0;41600.86033197952;881.4810468928148
2014-11-08T09:30:00+03:00;0.083;0.031;29573.782466119155;891.6650875000001;28293.378942739197;3463.3411951649214
